source;period_start;period_end;metric_date;nm_id;doc_type;quantity;revenue;payout;wb_extra_costs;is_return;raw_json
report_detail_by_period;2026-03-20;2026-04-04;2026-03-20;609675241;Логистика;0;0.0;0.0;191.2;false;"{""acceptance"": 0, ""acquiring_bank"": """", ""acquiring_fee"": 0, ""acquiring_percent"": 0, ""additional_payment"": 0, ""article_substitution"": """", ""assembly_id"": 0, ""barcode"": ""4311001543769"", ""bonus_type_name"": ""К клиенту при отмене"", ""brand_name"": ""Avemod"", ""cashback_amount"": 0, ""cashback_commission_change"": 0, ""cashback_discount"": 0, ""commission_percent"": 0, ""create_dt"": ""2026-03-21"", ""currency_name"": ""KGS"", ""date_from"": ""2026-03-20"", ""date_to"": ""2026-03-20"", ""declaration_number"": """", ""deduction"": 0, ""delivery_amount"": 1, ""delivery_method"": ""FBW, (МГТ, короба)"", ""delivery_rub"": 191.2, ""dlv_prc"": 1.6, ""doc_type_name"": """", ""fix_tariff_date_from"": ""2025-11-14T21:00:00Z"", ""fix_tariff_date_to"": ""2026-02-12T21:00:00Z"", ""gi_box_type_name"": ""Микс"", ""gi_id"": 34254098, ""installment_cofinancing_amount"": 0, ""is_kgvp_v2"": 0, ""is_legal_entity"": false, ""kiz"": ""0104704347733251215;wtVhh2,7Btp\u001d91EE11\u001d92uJjjR174DH+zmkP27zyxsMsZjD+UwXdgreKegheKKIw="", ""loyalty_discount"": 0, ""loyalty_id"": 0, ""nm_id"": 609675241, ""office_name"": ""Электросталь"", ""order_dt"": ""2026-03-12T04:53:26Z"", ""order_uid"": ""258211001_138105500621623202"", ""payment_processing"": """", ""payment_schedule"": 0, ""penalty"": 0, ""ppvz_for_pay"": 0, ""ppvz_inn"": """", ""ppvz_kvw_prc"": 0, ""ppvz_kvw_prc_base"": 0, ""ppvz_office_id"": 211123, ""ppvz_office_name"": ""Алтайский край Барнаул проспект Энергетиков 10"", ""ppvz_reward"": 0, ""ppvz_sales_commission"": 0, ""ppvz_spp_prc"": 0, ""ppvz_supplier_id"": 0, ""ppvz_supplier_name"": """", ""ppvz_vw"": 0, ""ppvz_vw_nds"": 0, ""product_discount_for_report"": 0, ""quantity"": 0, ""realizationreport_id"": 25001294320260320, ""rebill_logistic_cost"": 0, ""report_type"": 1, ""retail_amount"": 0, ""retail_price"": 0, ""retail_price_withdisc_rub"": 0, ""return_amount"": 0, ""rr_dt"": ""2026-03-20"", ""rrd_id"": 3117839191160, ""sa_name"": ""ю 1128 бутылочный"", ""sale_dt"": ""2026-03-20T03:17:32Z"", ""sale_percent"": 0, ""sale_price_affiliated_discount_prc"": 0, ""sale_price_promocode_discount_prc"": 0, ""seller_promo_discount"": 0, ""seller_promo_id"": 0, ""shk_id"": 31770234528, ""site_country"": ""Россия"", ""srid"": ""138105500621623202.0.0"", ""srv_dbs"": false, ""sticker_id"": ""0"", ""storage_fee"": 0, ""subject_name"": ""Костюмы"", ""sup_rating_prc_up"": 0, ""supplier_oper_name"": ""Логистика"", ""supplier_promo"": 0, ""suppliercontract_code"": null, ""trbx_id"": ""0"", ""ts_name"": ""42"", ""uuid_promocode"": """", ""wibes_wb_discount_percent"": 0}"
report_detail_by_period;2026-03-20;2026-04-04;2026-03-20;609675241;Логистика;0;0.0;0.0;55.3;false;"{""acceptance"": 0, ""acquiring_bank"": """", ""acquiring_fee"": 0, ""acquiring_percent"": 0, ""additional_payment"": 0, ""article_substitution"": """", ""assembly_id"": 0, ""barcode"": ""4311001543769"", ""bonus_type_name"": ""От клиента при отмене"", ""brand_name"": ""Avemod"", ""cashback_amount"": 0, ""cashback_commission_change"": 0, ""cashback_discount"": 0, ""commission_percent"": 0, ""create_dt"": ""2026-03-21"", ""currency_name"": ""KGS"", ""date_from"": ""2026-03-20"", ""date_to"": ""2026-03-20"", ""declaration_number"": """", ""deduction"": 0, ""delivery_amount"": 0, ""delivery_method"": ""FBW, (МГТ, короба)"", ""delivery_rub"": 55.3, ""dlv_prc"": 1.6, ""doc_type_name"": """", ""fix_tariff_date_from"": ""2025-11-14T21:00:00Z"", ""fix_tariff_date_to"": ""2026-02-12T21:00:00Z"", ""gi_box_type_name"": ""Микс"", ""gi_id"": 34254098, ""installment_cofinancing_amount"": 0, ""is_kgvp_v2"": 0, ""is_legal_entity"": false, ""kiz"": ""0104704347733251215;wtVhh2,7Btp\u001d91EE11\u001d92uJjjR174DH+zmkP27zyxsMsZjD+UwXdgreKegheKKIw="", ""loyalty_discount"": 0, ""loyalty_id"": 0, ""nm_id"": 609675241, ""office_name"": ""Электросталь"", ""order_dt"": ""2026-03-12T04:53:26Z"", ""order_uid"": ""258211001_138105500621623202"", ""payment_processing"": """", ""payment_schedule"": 0, ""penalty"": 0, ""ppvz_for_pay"": 0, ""ppvz_inn"": """", ""ppvz_kvw_prc"": 0, ""ppvz_kvw_prc_base"": 0, ""ppvz_office_id"": 211123, ""ppvz_office_name"": ""Алтайский край Барнаул проспект Энергетиков 10"", ""ppvz_reward"": 0, ""ppvz_sales_commission"": 0, ""ppvz_spp_prc"": 0, ""ppvz_supplier_id"": 0, ""ppvz_supplier_name"": """", ""ppvz_vw"": 0, ""ppvz_vw_nds"": 0, ""product_discount_for_report"": 0, ""quantity"": 0, ""realizationreport_id"": 25001294320260320, ""rebill_logistic_cost"": 0, ""report_type"": 1, ""retail_amount"": 0, ""retail_price"": 0, ""retail_price_withdisc_rub"": 0, ""return_amount"": 1, ""rr_dt"": ""2026-03-20"", ""rrd_id"": 3117839191161, ""sa_name"": ""ю 1128 бутылочный"", ""sale_dt"": ""2026-03-20T03:17:32Z"", ""sale_percent"": 0, ""sale_price_affiliated_discount_prc"": 0, ""sale_price_promocode_discount_prc"": 0, ""seller_promo_discount"": 0, ""seller_promo_id"": 0, ""shk_id"": 31770234528, ""site_country"": ""Россия"", ""srid"": ""138105500621623202.0.0"", ""srv_dbs"": false, ""sticker_id"": ""0"", ""storage_fee"": 0, ""subject_name"": ""Костюмы"", ""sup_rating_prc_up"": 0, ""supplier_oper_name"": ""Логистика"", ""supplier_promo"": 0, ""suppliercontract_code"": null, ""trbx_id"": ""0"", ""ts_name"": ""42"", ""uuid_promocode"": """", ""wibes_wb_discount_percent"": 0}"
report_detail_by_period;2026-03-20;2026-04-04;2026-03-20;660267876;Логистика;0;0.0;0.0;187.74;false;"{""acceptance"": 0, ""acquiring_bank"": """", ""acquiring_fee"": 0, ""acquiring_percent"": 0, ""additional_payment"": 0, ""article_substitution"": """", ""assembly_id"": 0, ""barcode"": ""4311001544513"", ""bonus_type_name"": ""К клиенту при продаже"", ""brand_name"": ""Uni ty"", ""cashback_amount"": 0, ""cashback_commission_change"": 0, ""cashback_discount"": 0, ""commission_percent"": 0, ""create_dt"": ""2026-03-21"", ""currency_name"": ""KGS"", ""date_from"": ""2026-03-20"", ""date_to"": ""2026-03-20"", ""declaration_number"": """", ""deduction"": 0, ""delivery_amount"": 1, ""delivery_method"": ""FBW, (МГТ, короба)"", ""delivery_rub"": 187.74, ""dlv_prc"": 1.6, ""doc_type_name"": """", ""fix_tariff_date_from"": ""2025-11-25T21:00:00Z"", ""fix_tariff_date_to"": ""2026-02-23T21:00:00Z"", ""gi_box_type_name"": ""Микс"", ""gi_id"": 34625323, ""installment_cofinancing_amount"": 0, ""is_kgvp_v2"": 0, ""is_legal_entity"": false, ""kiz"": ""01047043477337492156eEMGn=7U<E.\u001d91EE11\u001d92YHlfbiN4Ia+sNJ+OLb4/9L5Vh9UyCPcIvMxxK7xHG7w="", ""loyalty_discount"": 0, ""loyalty_id"": 0, ""nm_id"": 660267876, ""office_name"": ""Электросталь"", ""order_dt"": ""2026-03-03T10:51:21Z"", ""order_uid"": ""302720392_160360196121245138"", ""payment_processing"": """", ""payment_schedule"": 0, ""penalty"": 0, ""ppvz_for_pay"": 0, ""ppvz_inn"": """", ""ppvz_kvw_prc"": 0, ""ppvz_kvw_prc_base"": 0, ""ppvz_office_id"": 213040, ""ppvz_office_name"": ""Приморский край Находка Пограничная улица 113А"", ""ppvz_reward"": 0, ""ppvz_sales_commission"": 0, ""ppvz_spp_prc"": 0, ""ppvz_supplier_id"": 0, ""ppvz_supplier_name"": """", ""ppvz_vw"": 0, ""ppvz_vw_nds"": 0, ""product_discount_for_report"": 0, ""quantity"": 0, ""realizationreport_id"": 25001294320260320, ""rebill_logistic_cost"": 0, ""report_type"": 1, ""retail_amount"": 0, ""retail_price"": 0, ""retail_price_withdisc_rub"": 0, ""return_amount"": 0, ""rr_dt"": ""2026-03-20"", ""rrd_id"": 3117839191162, ""sa_name"": ""ю 1138 черный"", ""sale_dt"": ""2026-03-20T03:34:05Z"", ""sale_percent"": 0, ""sale_price_affiliated_discount_prc"": 0, ""sale_price_promocode_discount_prc"": 0, ""seller_promo_discount"": 0, ""seller_promo_id"": 0, ""shk_id"": 40837739342, ""site_country"": ""Россия"", ""srid"": ""160360196121245138.0.0"", ""srv_dbs"": false, ""sticker_id"": ""0"", ""storage_fee"": 0, ""subject_name"": ""Костюмы"", ""sup_rating_prc_up"": 0, ""supplier_oper_name"": ""Логистика"", ""supplier_promo"": 0, ""suppliercontract_code"": null, ""trbx_id"": ""0"", ""ts_name"": ""44"", ""uuid_promocode"": """", ""wibes_wb_discount_percent"": 0}"
report_detail_by_period;2026-03-20;2026-04-04;2026-03-20;660267876;Продажа;1;10298.74;7431.6;343.96;false;"{""acceptance"": 0, ""acquiring_bank"": ""Вайлдберриз Банк"", ""acquiring_fee"": 343.96, ""acquiring_percent"": 3.34, ""additional_payment"": 0, ""article_substitution"": """", ""assembly_id"": 0, ""barcode"": ""4311001544513"", ""brand_name"": ""Uni ty"", ""cashback_amount"": 0, ""cashback_commission_change"": 0, ""cashback_discount"": 0, ""commission_percent"": 24.5, ""create_dt"": ""2026-03-21"", ""currency_name"": ""KGS"", ""date_from"": ""2026-03-20"", ""date_to"": ""2026-03-20"", ""declaration_number"": """", ""deduction"": 0, ""delivery_amount"": 0, ""delivery_method"": """", ""delivery_rub"": 0, ""dlv_prc"": 0, ""doc_type_name"": ""Продажа"", ""fix_tariff_date_from"": """", ""fix_tariff_date_to"": """", ""gi_box_type_name"": ""Микс"", ""gi_id"": 34625323, ""installment_cofinancing_amount"": 0, ""is_kgvp_v2"": 0, ""is_legal_entity"": false, ""kiz"": ""01047043477337492156eEMGn=7U<E.\u001d91EE11\u001d92YHlfbiN4Ia+sNJ+OLb4/9L5Vh9UyCPcIvMxxK7xHG7w="", ""loyalty_discount"": 0, ""loyalty_id"": 0, ""nm_id"": 660267876, ""office_name"": ""Электросталь"", ""order_dt"": ""2026-03-03T10:51:21Z"", ""order_uid"": ""302720392_160360196121245138"", ""payment_processing"": ""Перевыставление эквайринга"", ""payment_schedule"": 0, ""penalty"": 0, ""ppvz_for_pay"": 7431.6, ""ppvz_inn"": """", ""ppvz_kvw_prc"": 5.38, ""ppvz_kvw_prc_base"": 21.88, ""ppvz_office_id"": 213040, ""ppvz_office_name"": ""Приморский край Находка Пограничная улица 113А"", ""ppvz_reward"": 0, ""ppvz_sales_commission"": 735.29, ""ppvz_spp_prc"": 16.5, ""ppvz_supplier_id"": 0, ""ppvz_supplier_name"": """", ""ppvz_vw"": 735.2946428571429, ""ppvz_vw_nds"": 88.24, ""product_discount_for_report"": 0, ""quantity"": 1, ""realizationreport_id"": 25001294320260320, ""rebill_logistic_cost"": 0, ""report_type"": 1, ""retail_amount"": 8599.09, ""retail_price"": 10298.74, ""retail_price_withdisc_rub"": 10298.74, ""return_amount"": 0, ""rr_dt"": ""2026-03-20"", ""rrd_id"": 3117839191163, ""sa_name"": ""ю 1138 черный"", ""sale_dt"": ""2026-03-20T03:34:05Z"", ""sale_percent"": 0, ""sale_price_affiliated_discount_prc"": 0, ""sale_price_promocode_discount_prc"": 0, ""seller_promo_discount"": 0, ""seller_promo_id"": 0, ""shk_id"": 40837739342, ""site_country"": ""Россия"", ""srid"": ""160360196121245138.0.0"", ""srv_dbs"": false, ""sticker_id"": ""0"", ""storage_fee"": 0, ""subject_name"": ""Костюмы"", ""sup_rating_prc_up"": 0, ""supplier_oper_name"": ""Продажа"", ""supplier_promo"": 0, ""suppliercontract_code"": null, ""trbx_id"": """", ""ts_name"": ""44"", ""uuid_promocode"": """", ""wibes_wb_discount_percent"": 0}"
report_detail_by_period;2026-03-20;2026-04-04;2026-03-20;501621156;Логистика;0;0.0;0.0;314.9;false;"{""acceptance"": 0, ""acquiring_bank"": """", ""acquiring_fee"": 0, ""acquiring_percent"": 0, ""additional_payment"": 0, ""article_substitution"": """", ""assembly_id"": 0, ""barcode"": ""4311001542052"", ""bonus_type_name"": ""К клиенту при отмене"", ""brand_name"": ""Avemod"", ""cashback_amount"": 0, ""cashback_commission_change"": 0, ""cashback_discount"": 0, ""commission_percent"": 0, ""create_dt"": ""2026-03-21"", ""currency_name"": ""KGS"", ""date_from"": ""2026-03-20"", ""date_to"": ""2026-03-20"", ""declaration_number"": """", ""deduction"": 0, ""delivery_amount"": 1, ""delivery_method"": ""FBW, (МГТ, короба)"", ""delivery_rub"": 314.9, ""dlv_prc"": 1.95, ""doc_type_name"": """", ""fix_tariff_date_from"": ""2025-08-23T21:00:00Z"", ""fix_tariff_date_to"": ""2025-11-21T21:00:00Z"", ""gi_box_type_name"": ""Микс"", ""gi_id"": 32066729, ""installment_cofinancing_amount"": 0, ""is_kgvp_v2"": 0, ""is_legal_entity"": false, ""kiz"": ""0104704347732834215CeJ;LQ&LZ0t1\u001d91EE11\u001d92sIQBIGMHCFnsRiPld/3zjfnIWHl64W/Ia0v7UaARScs="", ""loyalty_discount"": 0, ""loyalty_id"": 0, ""nm_id"": 501621156, ""office_name"": ""Коледино"", ""order_dt"": ""2026-03-06T01:15:14Z"", ""order_uid"": ""306053101_8759501054005418553"", ""payment_processing"": """", ""payment_schedule"": 0, ""penalty"": 0, ""ppvz_for_pay"": 0, ""ppvz_inn"": """", ""ppvz_kvw_prc"": 0, ""ppvz_kvw_prc_base"": 0, ""ppvz_office_id"": 146804, ""ppvz_office_name"": ""Иркутская область Братск Советская улица 3"", ""ppvz_reward"": 0, ""ppvz_sales_commission"": 0, ""ppvz_spp_prc"": 0, ""ppvz_supplier_id"": 0, ""ppvz_supplier_name"": """", ""ppvz_vw"": 0, ""ppvz_vw_nds"": 0, ""product_discount_for_report"": 0, ""quantity"": 0, ""realizationreport_id"": 25001294320260320, ""rebill_logistic_cost"": 0, ""report_type"": 1, ""retail_amount"": 0, ""retail_price"": 0, ""retail_price_withdisc_rub"": 0, ""return_amount"": 0, ""rr_dt"": ""2026-03-20"", ""rrd_id"": 3117839191164, ""sa_name"": ""ю 1130 электрик"", ""sale_dt"": ""2026-03-20T06:07:35Z"", ""sale_percent"": 0, ""sale_price_affiliated_discount_prc"": 0, ""sale_price_promocode_discount_prc"": 0, ""seller_promo_discount"": 0, ""seller_promo_id"": 0, ""shk_id"": 32929882622, ""site_country"": ""Россия"", ""srid"": ""8759501054005418553.0.0"", ""srv_dbs"": false, ""sticker_id"": ""0"", ""storage_fee"": 0, ""subject_name"": ""Костюмы"", ""sup_rating_prc_up"": 0, ""supplier_oper_name"": ""Логистика"", ""supplier_promo"": 0, ""suppliercontract_code"": null, ""trbx_id"": ""0"", ""ts_name"": ""54"", ""uuid_promocode"": """", ""wibes_wb_discount_percent"": 0}"
report_detail_by_period;2026-03-20;2026-04-04;2026-03-20;501621156;Логистика;0;0.0;0.0;55.91;false;"{""acceptance"": 0, ""acquiring_bank"": """", ""acquiring_fee"": 0, ""acquiring_percent"": 0, ""additional_payment"": 0, ""article_substitution"": """", ""assembly_id"": 0, ""barcode"": ""4311001542052"", ""bonus_type_name"": ""От клиента при отмене"", ""brand_name"": ""Avemod"", ""cashback_amount"": 0, ""cashback_commission_change"": 0, ""cashback_discount"": 0, ""commission_percent"": 0, ""create_dt"": ""2026-03-21"", ""currency_name"": ""KGS"", ""date_from"": ""2026-03-20"", ""date_to"": ""2026-03-20"", ""declaration_number"": """", ""deduction"": 0, ""delivery_amount"": 0, ""delivery_method"": ""FBW, (МГТ, короба)"", ""delivery_rub"": 55.91, ""dlv_prc"": 1.95, ""doc_type_name"": """", ""fix_tariff_date_from"": ""2025-08-23T21:00:00Z"", ""fix_tariff_date_to"": ""2025-11-21T21:00:00Z"", ""gi_box_type_name"": ""Микс"", ""gi_id"": 32066729, ""installment_cofinancing_amount"": 0, ""is_kgvp_v2"": 0, ""is_legal_entity"": false, ""kiz"": ""0104704347732834215CeJ;LQ&LZ0t1\u001d91EE11\u001d92sIQBIGMHCFnsRiPld/3zjfnIWHl64W/Ia0v7UaARScs="", ""loyalty_discount"": 0, ""loyalty_id"": 0, ""nm_id"": 501621156, ""office_name"": ""Коледино"", ""order_dt"": ""2026-03-06T01:15:14Z"", ""order_uid"": ""306053101_8759501054005418553"", ""payment_processing"": """", ""payment_schedule"": 0, ""penalty"": 0, ""ppvz_for_pay"": 0, ""ppvz_inn"": """", ""ppvz_kvw_prc"": 0, ""ppvz_kvw_prc_base"": 0, ""ppvz_office_id"": 146804, ""ppvz_office_name"": ""Иркутская область Братск Советская улица 3"", ""ppvz_reward"": 0, ""ppvz_sales_commission"": 0, ""ppvz_spp_prc"": 0, ""ppvz_supplier_id"": 0, ""ppvz_supplier_name"": """", ""ppvz_vw"": 0, ""ppvz_vw_nds"": 0, ""product_discount_for_report"": 0, ""quantity"": 0, ""realizationreport_id"": 25001294320260320, ""rebill_logistic_cost"": 0, ""report_type"": 1, ""retail_amount"": 0, ""retail_price"": 0, ""retail_price_withdisc_rub"": 0, ""return_amount"": 1, ""rr_dt"": ""2026-03-20"", ""rrd_id"": 3117839191165, ""sa_name"": ""ю 1130 электрик"", ""sale_dt"": ""2026-03-20T06:07:35Z"", ""sale_percent"": 0, ""sale_price_affiliated_discount_prc"": 0, ""sale_price_promocode_discount_prc"": 0, ""seller_promo_discount"": 0, ""seller_promo_id"": 0, ""shk_id"": 32929882622, ""site_country"": ""Россия"", ""srid"": ""8759501054005418553.0.0"", ""srv_dbs"": false, ""sticker_id"": ""0"", ""storage_fee"": 0, ""subject_name"": ""Костюмы"", ""sup_rating_prc_up"": 0, ""supplier_oper_name"": ""Логистика"", ""supplier_promo"": 0, ""suppliercontract_code"": null, ""trbx_id"": ""0"", ""ts_name"": ""54"", ""uuid_promocode"": """", ""wibes_wb_discount_percent"": 0}"
report_detail_by_period;2026-03-20;2026-04-04;2026-03-20;463481035;Логистика;0;0.0;0.0;130.5;false;"{""acceptance"": 0, ""acquiring_bank"": """", ""acquiring_fee"": 0, ""acquiring_percent"": 0, ""additional_payment"": 0, ""article_substitution"": """", ""assembly_id"": 0, ""barcode"": ""4311001537669"", ""bonus_type_name"": ""К клиенту при отмене"", ""brand_name"": ""Uni ty"", ""cashback_amount"": 0, ""cashback_commission_change"": 0, ""cashback_discount"": 0, ""commission_percent"": 0, ""create_dt"": ""2026-03-21"", ""currency_name"": ""KGS"", ""date_from"": ""2026-03-20"", ""date_to"": ""2026-03-20"", ""declaration_number"": """", ""deduction"": 0, ""delivery_amount"": 1, ""delivery_method"": ""FBW, (МГТ, короба)"", ""delivery_rub"": 130.5, ""dlv_prc"": 1.05, ""doc_type_name"": """", ""fix_tariff_date_from"": ""2025-12-27T21:00:00Z"", ""fix_tariff_date_to"": ""2026-03-27T21:00:00Z"", ""gi_box_type_name"": ""Микс"", ""gi_id"": 35582051, ""installment_cofinancing_amount"": 0, ""is_kgvp_v2"": 0, ""is_legal_entity"": false, ""kiz"": ""0104704347730281215tfzR\""gVlPFpq\u001d91EE11\u001d92rovORDSpFz5CKqxb50dDWUu6DYQ3+m8OVsv1vfAJoNQ="", ""loyalty_discount"": 0, ""loyalty_id"": 0, ""nm_id"": 463481035, ""office_name"": ""Владивосток"", ""order_dt"": ""2026-03-14T15:52:46Z"", ""order_uid"": ""i08d612933c28d57134d37a7d05752d34"", ""payment_processing"": """", ""payment_schedule"": 0, ""penalty"": 0, ""ppvz_for_pay"": 0, ""ppvz_inn"": """", ""ppvz_kvw_prc"": 0, ""ppvz_kvw_prc_base"": 0, ""ppvz_office_id"": 307942, ""ppvz_office_name"": ""Забайкальский край село Шишкино Центральная улица 24"", ""ppvz_reward"": 0, ""ppvz_sales_commission"": 0, ""ppvz_spp_prc"": 0, ""ppvz_supplier_id"": 0, ""ppvz_supplier_name"": """", ""ppvz_vw"": 0, ""ppvz_vw_nds"": 0, ""product_discount_for_report"": 0, ""quantity"": 0, ""realizationreport_id"": 25001294320260320, ""rebill_logistic_cost"": 0, ""report_type"": 1, ""retail_amount"": 0, ""retail_price"": 0, ""retail_price_withdisc_rub"": 0, ""return_amount"": 0, ""rr_dt"": ""2026-03-20"", ""rrd_id"": 3117839191166, ""sa_name"": ""ю 1074 черный"", ""sale_dt"": ""2026-03-20T06:39:41Z"", ""sale_percent"": 0, ""sale_price_affiliated_discount_prc"": 0, ""sale_price_promocode_discount_prc"": 0, ""seller_promo_discount"": 0, ""seller_promo_id"": 0, ""shk_id"": 45999031045, ""site_country"": ""Россия"", ""srid"": ""el.i08d612933c28d57134d37a7d05752d34.0.0"", ""srv_dbs"": false, ""sticker_id"": ""0"", ""storage_fee"": 0, ""subject_name"": ""Костюмы"", ""sup_rating_prc_up"": 0, ""supplier_oper_name"": ""Логистика"", ""supplier_promo"": 0, ""suppliercontract_code"": null, ""trbx_id"": ""0"", ""ts_name"": ""48"", ""uuid_promocode"": """", ""wibes_wb_discount_percent"": 0}"
report_detail_by_period;2026-03-20;2026-04-04;2026-03-20;463481035;Логистика;0;0.0;0.0;54.5;false;"{""acceptance"": 0, ""acquiring_bank"": """", ""acquiring_fee"": 0, ""acquiring_percent"": 0, ""additional_payment"": 0, ""article_substitution"": """", ""assembly_id"": 0, ""barcode"": ""4311001537669"", ""bonus_type_name"": ""От клиента при отмене"", ""brand_name"": ""Uni ty"", ""cashback_amount"": 0, ""cashback_commission_change"": 0, ""cashback_discount"": 0, ""commission_percent"": 0, ""create_dt"": ""2026-03-21"", ""currency_name"": ""KGS"", ""date_from"": ""2026-03-20"", ""date_to"": ""2026-03-20"", ""declaration_number"": """", ""deduction"": 0, ""delivery_amount"": 0, ""delivery_method"": ""FBW, (МГТ, короба)"", ""delivery_rub"": 54.5, ""dlv_prc"": 1.05, ""doc_type_name"": """", ""fix_tariff_date_from"": ""2025-12-27T21:00:00Z"", ""fix_tariff_date_to"": ""2026-03-27T21:00:00Z"", ""gi_box_type_name"": ""Микс"", ""gi_id"": 35582051, ""installment_cofinancing_amount"": 0, ""is_kgvp_v2"": 0, ""is_legal_entity"": false, ""kiz"": ""0104704347730281215tfzR\""gVlPFpq\u001d91EE11\u001d92rovORDSpFz5CKqxb50dDWUu6DYQ3+m8OVsv1vfAJoNQ="", ""loyalty_discount"": 0, ""loyalty_id"": 0, ""nm_id"": 463481035, ""office_name"": ""Владивосток"", ""order_dt"": ""2026-03-14T15:52:46Z"", ""order_uid"": ""i08d612933c28d57134d37a7d05752d34"", ""payment_processing"": """", ""payment_schedule"": 0, ""penalty"": 0, ""ppvz_for_pay"": 0, ""ppvz_inn"": """", ""ppvz_kvw_prc"": 0, ""ppvz_kvw_prc_base"": 0, ""ppvz_office_id"": 307942, ""ppvz_office_name"": ""Забайкальский край село Шишкино Центральная улица 24"", ""ppvz_reward"": 0, ""ppvz_sales_commission"": 0, ""ppvz_spp_prc"": 0, ""ppvz_supplier_id"": 0, ""ppvz_supplier_name"": """", ""ppvz_vw"": 0, ""ppvz_vw_nds"": 0, ""product_discount_for_report"": 0, ""quantity"": 0, ""realizationreport_id"": 25001294320260320, ""rebill_logistic_cost"": 0, ""report_type"": 1, ""retail_amount"": 0, ""retail_price"": 0, ""retail_price_withdisc_rub"": 0, ""return_amount"": 1, ""rr_dt"": ""2026-03-20"", ""rrd_id"": 3117839191167, ""sa_name"": ""ю 1074 черный"", ""sale_dt"": ""2026-03-20T06:39:41Z"", ""sale_percent"": 0, ""sale_price_affiliated_discount_prc"": 0, ""sale_price_promocode_discount_prc"": 0, ""seller_promo_discount"": 0, ""seller_promo_id"": 0, ""shk_id"": 45999031045, ""site_country"": ""Россия"", ""srid"": ""el.i08d612933c28d57134d37a7d05752d34.0.0"", ""srv_dbs"": false, ""sticker_id"": ""0"", ""storage_fee"": 0, ""subject_name"": ""Костюмы"", ""sup_rating_prc_up"": 0, ""supplier_oper_name"": ""Логистика"", ""supplier_promo"": 0, ""suppliercontract_code"": null, ""trbx_id"": ""0"", ""ts_name"": ""48"", ""uuid_promocode"": """", ""wibes_wb_discount_percent"": 0}"
report_detail_by_period;2026-03-20;2026-04-04;2026-03-20;527435893;Логистика;0;0.0;0.0;142.93;false;"{""acceptance"": 0, ""acquiring_bank"": """", ""acquiring_fee"": 0, ""acquiring_percent"": 0, ""additional_payment"": 0, ""article_substitution"": """", ""assembly_id"": 0, ""barcode"": ""4311001542274"", ""bonus_type_name"": ""К клиенту при отмене"", ""brand_name"": ""Avemod"", ""cashback_amount"": 0, ""cashback_commission_change"": 0, ""cashback_discount"": 0, ""commission_percent"": 0, ""create_dt"": ""2026-03-21"", ""currency_name"": ""KGS"", ""date_from"": ""2026-03-20"", ""date_to"": ""2026-03-20"", ""declaration_number"": """", ""deduction"": 0, ""delivery_amount"": 1, ""delivery_method"": ""FBW, (МГТ, короба)"", ""delivery_rub"": 142.93, ""dlv_prc"": 1.05, ""doc_type_name"": """", ""fix_tariff_date_from"": ""2026-02-09T21:00:00Z"", ""fix_tariff_date_to"": ""2026-05-10T21:00:00Z"", ""gi_box_type_name"": ""Микс"", ""gi_id"": 36631527, ""installment_cofinancing_amount"": 0, ""is_kgvp_v2"": 0, ""is_legal_entity"": false, ""kiz"": ""0104704347732315215\""U*N=NJrV5%t\u001d91EE11\u001d92idLpVCalzdwjlxTHIlQQ+9WFhU9DDV1d8myVtM7g4Qg="", ""loyalty_discount"": 0, ""loyalty_id"": 0, ""nm_id"": 527435893, ""office_name"": ""Новосибирск"", ""order_dt"": ""2026-03-09T08:45:06Z"", ""order_uid"": ""306064247_162032123621500553"", ""payment_processing"": """", ""payment_schedule"": 0, ""penalty"": 0, ""ppvz_for_pay"": 0, ""ppvz_inn"": """", ""ppvz_kvw_prc"": 0, ""ppvz_kvw_prc_base"": 0, ""ppvz_office_id"": 50120316, ""ppvz_office_name"": ""Забайкальский край Чита улица Богомягкова 22"", ""ppvz_reward"": 0, ""ppvz_sales_commission"": 0, ""ppvz_spp_prc"": 0, ""ppvz_supplier_id"": 0, ""ppvz_supplier_name"": """", ""ppvz_vw"": 0, ""ppvz_vw_nds"": 0, ""product_discount_for_report"": 0, ""quantity"": 0, ""realizationreport_id"": 25001294320260320, ""rebill_logistic_cost"": 0, ""report_type"": 1, ""retail_amount"": 0, ""retail_price"": 0, ""retail_price_withdisc_rub"": 0, ""return_amount"": 0, ""rr_dt"": ""2026-03-20"", ""rrd_id"": 3117839191168, ""sa_name"": ""ю 1157 бордовый"", ""sale_dt"": ""2026-03-20T06:53:38Z"", ""sale_percent"": 0, ""sale_price_affiliated_discount_prc"": 0, ""sale_price_promocode_discount_prc"": 0, ""seller_promo_discount"": 0, ""seller_promo_id"": 0, ""shk_id"": 46385819441, ""site_country"": ""Россия"", ""srid"": ""162032123621500553.1.0"", ""srv_dbs"": false, ""sticker_id"": ""0"", ""storage_fee"": 0, ""subject_name"": ""Костюмы"", ""sup_rating_prc_up"": 0, ""supplier_oper_name"": ""Логистика"", ""supplier_promo"": 0, ""suppliercontract_code"": null, ""trbx_id"": ""0"", ""ts_name"": ""46"", ""uuid_promocode"": """", ""wibes_wb_discount_percent"": 0}"
